publication_id,no_publisher,no_location,number_of_volumes,number_of_pages,illustrated,known_reprints,notes
-211034171,0,0,1,0,no,0,
-210959413,0,0,1,0,no,0,
-210887871,0,0,1,0,,,Copac
-209858702,0,0,1,0,no,0,
-209809651,0,0,1,0,yes,0,
-208774846,0,0,1,0,no,0,
-208321636,0,0,1,0,no,0,
-208064080,0,0,1,0,no,0,
-207960519,0,0,1,0,no,0,
-207932127,0,0,1,0,unknown,0,
-207920088,0,0,1,0,no,0,
-207661751,0,0,1,0,yes,0,
-207628109,0,0,1,0,no,0,
-207157155,0,0,1,0,no,0,
-206833002,0,0,1,0,no,0,
-206703970,0,0,1,0,no,0,
-206479715,0,0,1,0,no,0,
-206373983,0,0,1,0,yes,0,
-206257782,0,0,1,0,no,0,
-206221363,0,0,1,0,no,0,
-205961816,0,0,1,0,yes,0,
-205884445,0,0,1,0,no,0,
-205678628,0,0,1,0,no,0,
-205624249,0,0,1,0,no,0,
-205608007,0,0,1,0,yes,0,
-205184735,0,0,1,0,no,0,
-205154605,0,0,1,0,no,0,
-204488215,0,0,1,0,,0,
-204486520,0,0,1,0,no,0,
-204465704,0,0,1,0,yes,0,Incorporating 'The Passing of the Aborigines'
-203634841,0,0,1,0,yes,0,
-203451178,0,0,1,0,no,0,0
-202473424,0,0,1,0,no,0,
-202265956,0,0,1,0,no,0,
-202168463,0,0,1,0,no,0,
-201033155,0,0,1,0,no,0,"Riders to the sea, by J. M. Synge.--Deirdre, by W. B. Yeats.--The rising of the moon, by Lady Gregory."
-200392558,0,0,1,0,no,0,
-200004472,0,0,1,0,yes,0,
-200003664,0,0,1,0,no,0,
-199609466,0,0,1,0,no,0,
-199221330,0,0,1,0,yes,0,
-199218880,0,0,1,0,no,0,0
-199138806,0,0,1,0,no,0,
-198939484,0,0,1,0,no,0,
-198620109,0,0,1,0,yes,0,Illustrated by Bernard Brett
-198518558,0,0,1,0,no,0,
-198470468,0,0,1,0,no,0,
-198378444,0,0,1,0,no,0,
-198130580,0,0,1,0,yes,0,
-197471622,0,0,1,0,no,0,
-197285520,0,0,1,0,no,0,0
-196927088,0,0,1,0,yes,0,
-196573290,0,0,1,0,unknown,0,
-196035005,0,0,1,0,unknown,0,
-195895231,0,0,1,0,no,0,
-195875024,0,1,1,0,no,0,
-195468603,0,0,1,0,no,0,
-195451343,0,0,1,0,yes,0,
-195115809,0,0,1,0,yes,0,
-194974409,0,0,1,0,yes,0,
-194819263,0,0,1,0,no,0,
-194175906,0,0,1,0,no,0,German translation of unspecified Alcock story
-194080380,0,0,1,0,no,0,
-194066224,0,0,1,0,yes,0,
-193714271,0,0,1,0,no,0,
-193299945,0,0,1,0,no,0,
-192953025,0,0,1,0,no,0,
-192740975,0,0,1,0,unknown,0,
-192549525,0,0,1,0,no,0,
-192535178,0,0,1,0,no,0,
-192466605,0,0,1,0,no,0,
-191986209,0,0,1,0,yes,0,
-191887522,0,0,1,0,no,0,
-191634424,0,0,1,0,no,0,
-191536532,0,0,1,0,no,0,
-190660357,0,0,1,0,no,0,
-190455795,0,1,1,0,no,0,
-190415149,0,0,1,0,yes,0,
-190132147,0,0,1,0,no,0,
-189797269,0,0,1,0,yes,0,
-189617738,0,0,1,0,no,0,
-189595862,0,0,1,0,no,0,
-189501391,0,0,1,0,no,0,
-189310441,0,0,1,0,yes,0,
-189108060,0,0,1,0,no,0,
-188884177,0,0,1,0,no,0,
-188167540,0,0,1,0,yes,0,
-187894945,0,0,1,0,no,0,
-187885766,0,0,1,0,yes,0,
-187700959,0,0,1,0,no,0,0
-187699388,0,0,1,0,no,0,
-187678174,0,0,1,0,yes,0,
-187377195,0,0,2,0,no,0,
-187325825,0,0,1,0,no,0,
-187320634,0,0,1,0,yes,0,
-187031798,0,0,1,0,no,0,
-186929223,0,0,1,0,unknown,0,
-186477030,0,0,1,0,yes,0,
-186180261,0,0,3,0,,0,
-185865376,0,0,1,0,no,0,
-185486354,0,0,1,0,yes,0,
-185156341,0,0,1,0,unknown,0,
-184753163,0,0,1,0,yes,0,
-184660389,0,0,1,0,no,0,
-184637014,0,0,1,0,yes,0,"""A Cornerstone Press Chapbook"""
-184584039,0,0,1,0,unknown,0,Translated into English by Michael Hartnett
-184344395,0,0,1,0,no,0,
-184049215,0,0,2,0,no,0,
-183566161,0,0,1,0,no,0,
-183468581,0,0,1,0,yes,0,
-183462866,0,0,1,0,no,0,
-183352285,0,0,1,0,yes,0,
-182909668,0,0,1,0,unknown,0,
-182628017,0,0,1,0,no,0,
-182554022,0,0,1,0,no,0,
-182032086,0,0,1,0,yes,0,Translated from the French - original author Albert Robida
-181386969,0,0,3,0,no,0,
-181004852,0,0,1,0,no,,
-180900351,0,0,1,0,no,0,
-178993515,0,0,1,0,unknown,0,
-178729526,0,0,1,0,no,0,
-178726940,0,0,1,0,no,0,
-178485959,0,0,1,0,yes,0,
-178328265,0,0,1,0,no,0,
-177935718,0,0,1,0,no,0,0
-177704693,0,0,1,0,,0,Poolbeg Authors
-176638652,0,0,,,-1,0,
-176264786,0,0,1,0,no,0,
-176115709,0,0,1,0,,0,
-176065925,0,0,1,0,no,0,
-175841230,0,0,1,0,no,0,
-175770676,0,0,1,0,yes,0,
-174916527,0,0,1,0,yes,0,
-174752943,0,0,1,0,no,0,
-174501831,0,0,1,0,no,0,
-173902693,0,0,1,0,yes,0,
-173764348,0,0,1,0,no,0,
-173627655,0,0,1,0,unknown,0,Co-edited with T. Konyes
-172956795,0,0,1,0,no,0,
-172643665,0,0,1,0,yes,0,
-172241684,0,0,1,0,yes,0,
-172129511,0,0,1,0,yes,0,
-172005324,0,0,1,0,no,0,
-171757202,0,0,1,0,yes,0,
-171340388,0,0,3,0,yes,0,
-170862948,0,0,1,0,yes,0,
-170485359,0,0,1,0,unknown,0,
-170277544,0,0,1,0,no,0,0
-170175681,0,0,1,0,no,0,
-170029755,0,0,1,0,no,0,
-170021475,0,0,1,0,no,0,
-169748517,0,0,1,0,no,0,
-169656091,0,0,1,0,yes,0,
-168886845,0,0,3,0,no,0,
-168706017,0,0,1,0,no,0,
-168498448,0,0,1,0,no,0,Translated from the French - original author Bruno Paulin Paris Gaston.
-167968966,0,0,1,0,no,0,
-167751676,0,0,1,0,no,0,
-167488427,0,0,1,0,yes,0,
-167280872,0,0,1,0,unknown,0,
-166976410,0,0,1,0,unknown,0,
-166855674,0,0,1,0,no,0,
-166819980,0,0,1,0,yes,0,
-165602940,0,0,1,0,no,0,
-165560756,0,0,1,0,no,0,0
-165277527,0,0,1,0,no,0,
-165220211,0,0,1,0,no,0,
-164983248,0,0,1,0,yes,0,
-164832881,0,0,1,0,no,0,
-164777793,0,0,1,0,no,0,
-164683318,0,0,1,0,yes,0,
-164412143,0,0,1,0,unknown,0,
-164247545,0,0,1,0,yes,0,
-163715613,0,0,1,0,yes,0,
-163442483,0,0,1,0,no,0,
-163280874,0,0,1,0,no,0,
-163054857,0,0,1,0,no,0,
-162679112,0,0,1,0,no,0,"A paper read at the Conference upon the Pacifist Philosophy of Life, Caxton Hall, London, July 8th and 9th, 1915."
-162019934,0,0,1,0,no,0,
-161857528,0,0,1,0,yes,0,C. Graves listed as 'editor' but the novel is a parody in the style of Robert Louis Stevenson and purports to be by the author of 'Kneecapped'
-161515698,0,0,1,0,yes,0,
-161502878,0,0,1,0,no,0,
-161476414,0,0,1,0,no,0,
-161395881,0,0,1,0,no,0,
-161100272,0,0,1,0,yes,0,
-160879409,0,0,1,0,yes,0,
-160863178,0,0,1,0,no,0,
-160301876,0,0,1,0,yes,0,
-160124546,1,1,1,0,unknown,0,Ascribed to Beaufort by Loeber  & Loeber
-159519228,0,0,1,0,no,0,
-159279489,0,0,1,0,yes,0,
-159094832,0,0,1,0,no,0,
-158628645,0,0,1,0,no,0,
-158171458,0,0,1,0,no,0,
-158108180,0,0,1,0,yes,0,
-157880910,0,0,1,0,no,0,
-157843509,0,0,4,0,no,0,
-157763149,0,0,1,0,no,0,0
-157107368,0,0,1,0,unknown,0,Privately printed in Dublin
-156469728,0,0,1,0,no,0,Published anonymously
-156367321,0,0,1,0,no,0,
-156092052,0,0,1,0,no,0,0
-155609936,0,0,1,0,yes,0,
-155587009,0,0,1,0,yes,0,
-155313306,0,0,1,0,no,0,
-155097001,0,0,1,0,no,0,
-154850299,0,0,1,0,no,0,0
-154502039,0,0,1,0,no,0,
-153816043,0,0,1,0,yes,0,
-153668845,0,0,1,0,no,0,
-151965373,0,0,1,0,no,0,
-151600487,0,0,1,0,no,0,
-151046067,0,0,1,0,no,0,
-150276040,0,0,1,0,no,0,
-149837441,0,0,1,0,yes,0,
-149391303,0,0,1,0,no,0,
-148791404,0,0,1,0,no,0,Originally published in Blackwood's Magazine.
-148766102,0,0,2,0,no,0,
-148431557,0,0,1,0,no,0,
-148347518,0,0,1,0,no,0,
-148275271,0,0,1,0,no,0,Translated by Jolanta Kozlowska
-147694976,0,0,1,0,no,0,
-147648623,0,0,1,0,no,0,
-147642122,0,0,1,0,no,0,
-147034659,0,0,4,0,no,0,
-146990175,0,0,1,0,no,0,
-146723396,0,0,2,0,no,0,
-146672363,0,0,1,0,no,0,
-146545153,0,0,1,0,unknown,0,
-146157430,0,0,1,0,no,0,
-145948129,0,0,1,0,unknown,0,
-145781542,0,0,1,0,no,0,
-145678705,0,0,1,0,yes,0,
-145664643,0,0,1,0,no,0,
-145657772,0,0,1,0,,0,
-145638338,0,0,1,0,yes,0,
-145206727,0,0,1,0,no,0,
-145187941,0,0,1,0,no,0,
-144829282,0,0,1,0,,0,
-144752821,0,0,1,0,no,0,
-144722046,0,0,1,0,no,0,25th Anniversary edition.
-144311851,0,0,1,0,no,0,
-144168623,0,0,1,0,no,0,
-144167074,0,0,1,0,yes,0,
-143521814,0,0,1,0,no,0,
-142651281,0,0,3,0,no,0,
-142582306,0,0,1,0,no,0,
-142352331,0,0,1,0,no,0,
-142216425,0,0,1,0,no,0,
-142172314,0,0,1,0,no,0,
-141110253,0,0,1,0,no,0,
-140887505,0,0,4,0,no,0,
-140645672,0,0,1,0,,0,
-140491735,0,0,1,0,no,0,
-140263745,0,0,1,0,no,0,
-140080942,0,0,1,0,,0,
-139882894,0,0,1,0,yes,0,
-139587125,0,0,1,0,no,0,
-139483489,0,0,1,0,no,0,
-139435963,0,0,1,0,unknown,0,
-138636536,0,0,1,0,yes,0,Illustrations by Ingrid Fetz
-137081134,0,0,1,0,no,0,
-136597063,0,0,1,0,unknown,0,
-136033569,0,0,1,0,no,0,
-135136786,0,0,1,0,no,0,
-134874724,0,0,1,0,yes,0,Translated from the French - original author Albert Robida
-134857446,0,0,1,0,no,0,
-134188499,0,0,1,0,unknown,0,
-134028256,0,0,4,0,no,0,
-133980799,0,0,1,0,no,0,
-133973224,0,0,3,0,no,0,
-133947769,0,0,1,0,no,0,
-133537929,0,0,2,0,yes,0,
-133112550,0,0,1,0,no,0,
-133110237,0,0,1,0,no,0,negro dialect monologue for a woman
-132985738,0,0,1,0,no,0,
-132971683,0,0,1,0,yes,0,
-132660210,0,0,1,0,unknown,0,
-131826968,0,0,1,0,no,0,
-131515488,0,0,1,0,no,0,
-131078078,0,0,1,0,yes,0,
-130770444,0,0,1,0,,0,
-130762378,0,0,1,0,yes,0,
-130699386,0,0,1,0,yes,0,
-130484201,0,0,1,0,yes,0,
-129934239,0,0,1,0,no,0,
-129780467,0,0,1,0,no,0,
-129541808,0,0,3,0,,0,
-129397977,0,0,1,0,no,0,0
-129367872,0,0,2,0,no,0,
-129189788,0,0,1,0,no,0,
-128750492,0,0,1,0,no,0,
-128573857,0,0,1,0,no,0,
-128157558,0,0,1,0,no,0,
-128001006,0,0,1,0,no,0,
-127917439,0,0,1,0,no,0,
-127860518,0,0,1,0,no,0,
-127121088,0,0,1,0,no,0,
-127090063,0,0,1,0,yes,0,
-125637442,0,0,1,0,no,0,
-125353715,0,0,1,0,yes,0,
-125227280,0,0,1,0,no,0,Translated from the French - original author Albert Delaporte
-125185614,0,0,1,0,yes,0,
-124259480,0,0,1,0,no,0,
-124205389,0,0,1,0,no,0,
-123911672,0,0,1,0,no,0,
-123648499,0,0,1,0,,0,
-123529668,0,0,1,0,yes,0,
-123511681,0,0,1,0,yes,0,
-123060029,0,0,1,0,nWorldCat,0,
-123030046,0,0,1,0,,0,
-122972433,0,0,1,0,yes,0,
-122903433,0,0,1,0,no,0,
-122795298,0,0,1,0,yes,0,
-122532228,0,0,1,0,no,0,
-121985907,0,0,1,0,unknown,0,Privately published
-120970037,0,0,1,0,no,0,
-120689674,0,0,1,0,no,0,
-120659270,0,0,1,0,no,0,
-120513233,0,0,1,0,yes,0,
-119894045,0,0,1,0,yes,0,
-119657770,0,0,1,0,yes,0,
-119620377,0,0,1,0,no,0,
-118795060,0,0,1,0,no,0,
-118728623,0,0,1,0,no,0,
-118527560,0,0,1,0,no,0,"One of the six volumes of the set, 'The Silver Fork Novels'"
-118478136,0,0,1,0,no,0,
-118428335,0,0,1,0,yes,0,
-118304904,0,0,1,0,unknown,0,
-118137766,0,0,1,0,,0,
-117950733,0,0,1,0,no,0,
-117830102,0,0,1,0,yes,0,
-117779350,0,1,1,0,no,0,
-117604013,0,0,1,0,no,0,
-117577098,0,0,1,0,unknown,0,
-117125916,0,0,1,0,no,0,
-116903433,0,0,1,0,no,0,
-116650729,0,0,1,0,no,0,
-116641810,0,0,1,0,no,0,
-116470062,0,0,2,0,no,0,
-116384182,0,0,1,0,no,0,
-116353668,0,0,1,0,no,0,
-116090026,0,0,1,0,no,0,
-116072245,0,0,1,0,yes,0,
-115840234,1,0,1,0,no,0,
-115753766,0,0,1,0,no,0,
-115686788,0,0,1,0,no,0,
-115625160,0,0,2,0,yes,0,Translated from the French - original author Paul Gaulot
-115410093,0,0,1,0,no,0,
-115221496,0,0,1,0,yes,0,
-114799540,0,0,1,0,no,0,
-114762582,0,0,1,0,no,0,
-114320795,0,0,1,0,no,0,
-114008701,0,0,1,0,yes,0,
-113630631,0,0,1,0,yes,0,
-113342102,1,0,1,0,no,0,0
-113254768,0,0,1,0,yes,0,
-113053837,0,0,1,0,yes,0,
-112907643,1,0,1,0,no,0,
-112458572,0,0,1,0,yes,0,
-112371014,0,0,1,0,no,0,
-112013641,0,0,1,0,no,0,
-112002417,0,0,1,0,yes,0,
-110769748,0,0,1,0,no,0,
-110635681,0,0,1,0,yes,0,
-110098852,0,0,1,0,no,0,
-110035161,0,0,1,0,yes,0,
-109879534,0,0,1,0,yes,0,
-109402113,0,0,1,0,no,0,
-109291848,0,0,1,0,no,0,0
-109009617,0,0,2,0,no,0,
-108944694,0,0,1,0,no,0,
-108862111,0,0,1,0,no,0,0
-108771746,1,0,1,0,no,0,
-108762764,0,0,1,0,no,0,
-108694023,0,0,1,0,no,0,
-107734400,0,0,1,0,,0,
-107648178,0,0,1,0,no,0,
-107561793,0,0,1,0,no,0,
-107409672,0,0,1,0,no,0,
-106824797,0,0,1,0,no,0,
-106783787,0,0,1,0,no,0,
-106763746,0,0,1,0,no,0,
-106386653,0,0,1,0,yes,0,
-106350534,0,0,1,0,no,0,Translated from the French - original author Saint Jean Baptiste de la Salle (1651-1719)
-106152249,0,0,1,0,yes,0,0
-105462601,0,0,1,0,no,0,
-105123725,0,0,1,0,no,0,
-104937747,0,0,1,0,no,0,
-104931840,0,0,1,0,no,0,
-104025905,0,0,1,0,yes,0,
-103867129,0,0,1,0,no,0,
-103859353,0,0,,,-1,0,
-103816246,0,0,1,0,yes,0,
-103045270,0,0,1,0,yes,0,
-102406862,0,0,1,0,no,0,
-102285747,0,0,1,0,no,0,
-102276916,0,0,1,0,no,0,0
-102233814,0,0,1,0,no,0,
-102038504,0,0,1,0,no,0,0
-102001098,0,0,2,0,no,0,
-101840001,0,0,1,0,no,0,0
-100453748,0,0,1,0,,0,
-100340144,0,0,1,0,no,0,
-100250011,0,0,1,0,unknown,0,
-99962959,0,0,1,0,no,0,
-99533681,0,0,1,0,no,0,
-99140897,0,0,1,0,no,0,
-98921387,0,0,1,0,no,0,
-98897937,0,0,1,0,no,0,
-98655319,0,0,1,0,no,0,Translated from the Spanish - original author Julio Cortazar
-97821014,0,0,1,0,yes,0,
-97812473,0,0,1,0,no,0,
-97399436,0,0,1,0,unknown,0,
-97358005,0,0,1,0,unknown,0,
-96559830,0,0,1,0,no,0,
-96278213,0,0,1,0,no,0,
-95685650,0,0,1,0,yes,0,
-95583201,0,0,1,0,no,0,
-95423079,0,0,1,0,yes,0,0
-94926088,0,0,1,0,no,0,
-94791582,0,0,1,0,no,0,
-94776443,0,0,1,0,yes,0,
-93849036,0,0,1,0,yes,0,
-93569799,0,0,1,0,yes,0,
-92574008,0,0,1,0,yes,0,
-92257309,0,0,1,0,no,0,
-91855133,0,0,1,0,yes,0,
-91845685,0,0,1,0,no,0,
-91487926,0,0,1,0,yes,0,
-91473485,0,0,1,0,no,0,
-91140316,0,0,1,0,no,0,Translated from the French - original author Auguste Riche
-91059918,0,0,1,0,no,0,
-91015813,0,0,1,0,no,0,
-90799047,0,0,1,0,unknown,0,
-90777471,0,0,1,0,unknown,,
-90602438,0,0,1,0,yes,0,
-90491232,0,0,1,0,no,0,
-90274774,0,0,1,0,no,0,
-90068258,0,0,1,0,yes,0,
-90035955,0,0,1,0,no,0,
-89917964,0,0,1,0,no,0,
-89695597,0,0,1,0,no,0,
-89652832,0,0,1,0,unknown,0,"""An anthology of poetry and prose from the writers who participate in the creative writing group at Kilternan, Co. Dublin"" [backcover]"
-89435569,0,0,1,0,no,0,
-89221151,0,0,2,0,no,0,
-88939130,0,0,1,0,yes,0,Another booklet
-88777118,0,0,1,0,no,0,
-88707258,0,0,2,0,no,0,
-88504555,0,0,1,0,yes,0,
-88406752,0,0,1,0,no,0,
-88293503,0,0,1,0,no,0,
-88280565,0,0,2,0,no,0,
-88099822,0,0,1,0,no,0,
-87798184,1,0,1,0,no,0,Danish translation of unspecified Alcock novel
-87081106,0,0,1,0,no,0,
-86683080,0,0,1,0,no,0,
-86272560,0,0,1,0,no,0,
-85891373,0,0,1,0,yes,0,
-85858388,0,0,1,0,yes,0,
-85803803,0,0,1,0,unknown,0,
-85783091,0,0,1,0,no,0,0
-85539954,0,0,1,0,yes,0,
-85404666,0,0,1,0,,0,
-85377580,0,0,1,0,no,0,
-85092850,0,0,1,0,no,0,0
-84972306,0,0,1,0,no,0,
-84674340,0,0,1,0,no,0,
-84263569,0,0,1,0,,0,
-83869982,0,0,1,0,no,0,
-83044620,0,0,1,0,no,0,
-82109711,0,0,1,0,no,0,
-81912205,0,0,1,0,no,0,
-81620244,0,0,1,0,no,0,Translated from the Norwegian - original author Knut Hamsun
-81395948,0,0,1,0,yes,0,
-81023523,0,0,1,0,no,0,
-80201434,0,0,1,0,no,0,
-80091488,0,0,1,0,yes,0,
-80057963,1,0,1,0,unknown,0,
-80052094,0,0,1,0,no,0,
-79680495,0,0,1,0,no,0,0
-79390085,0,0,1,0,no,0,
-78903191,0,0,1,0,no,0,
-78831690,0,0,1,0,no,0,
-78828716,0,0,2,0,,0,
-78534621,1,0,1,0,unknown,0,
-78472961,0,0,1,0,yes,0,
-77899776,0,0,1,0,no,0,
-77518791,0,0,1,0,,0,
-77438794,0,0,1,0,yes,0,
-77171508,0,0,1,0,no,0,
-77110047,0,0,1,0,no,0,
-76747178,0,0,1,0,yes,0,
-76561190,0,0,1,0,no,0,
-75882845,0,0,1,0,unknown,,
-75826824,0,0,1,0,no,0,
-75783742,0,0,1,0,yes,0,
-74498129,0,0,1,0,no,0,
-73725908,0,0,4,0,no,0,
-73359241,0,0,1,0,no,0,
-72994164,0,0,1,0,no,0,
-72780705,0,0,1,0,yes,0,
-71968700,1,0,1,0,no,0,
-71870541,0,0,3,0,yes,0,
-71188916,0,0,1,0,no,0,0
-71129720,0,0,1,0,no,0,
-70640777,0,0,1,0,no,0,
-69682901,0,0,1,0,yes,0,0
-68731340,0,0,1,0,yes,0,
-68689940,0,1,1,0,no,0,
-68459757,0,0,1,0,no,0,
-67881740,0,0,1,0,no,0,
-67788830,0,0,1,0,no,0,
-67786082,0,0,3,0,no,0,
-66902600,0,0,1,0,no,0,
-66438376,0,0,1,0,no,0,Published in association with the Dublin Rape Crisis Centre
-65725109,0,0,1,0,no,0,
-65597756,0,0,1,0,no,0,
-65103228,0,0,1,0,yes,0,
-64819392,0,0,1,0,no,0,
-64759752,0,0,1,0,no,0,
-64731027,0,0,1,0,no,0,
-64586389,0,0,1,0,no,0,
-63832135,0,0,1,0,no,0,
-63645247,0,0,1,0,no,0,
-63323711,0,0,1,0,no,0,
-63258732,0,0,1,0,yes,0,
-63193121,0,0,1,0,yes,0,
-62524467,1,1,1,0,no,0,
-62479465,0,0,1,0,no,0,
-62456495,0,0,1,0,no,0,
-61148230,0,0,1,0,no,0,
-61025090,0,0,1,0,yes,0,
-60832293,0,0,1,0,no,0,
-60732780,0,0,1,0,no,0,
-60718231,0,0,1,0,yes,0,
-60641746,0,0,1,0,yes,0,
-60176703,0,0,1,0,yes,0,
-60082765,0,0,1,0,no,0,
-59983003,0,0,1,0,yes,0,Translated from the Italian - original author Giovanni Papini
-59900173,0,0,1,0,no,0,
-59810097,0,0,1,0,no,0,
-58912264,0,0,1,0,no,0,
-58799922,0,0,1,0,no,0,0
-58589071,0,0,1,0,no,0,
-58310434,0,0,1,0,no,0,
-58011920,0,0,1,0,no,0,
-57948623,0,0,1,0,no,0,
-57879311,0,0,1,0,no,0,
-57432344,0,0,1,0,no,0,
-56769112,0,0,1,0,no,0,
-56681141,0,0,1,0,no,0,
-56572754,0,0,1,0,no,0,
-55921631,0,0,1,0,yes,0,
-55765528,0,0,1,0,yes,0,Translated from the French - original author Augustin Challamel
-55666812,0,0,1,0,no,0,
-55588271,0,0,1,0,no,0,
-54763911,0,0,1,0,yes,0,
-54024997,0,0,1,0,no,0,
-53737346,0,0,1,0,no,0,
-53365116,0,0,1,0,no,0,0
-53188988,0,0,1,0,no,0,
-53059652,0,0,1,0,no,0,
-52909850,0,0,1,0,no,0,
-51314230,0,0,1,0,no,0,
-51095530,0,0,1,0,yes,0,
-50356730,0,0,1,0,no,0,
-50312110,0,0,1,0,no,0,
-49371610,0,0,1,0,no,0,
-49333954,0,0,1,0,yes,0,Translated from the French - original author Eugène Plon
-48676407,0,0,1,0,no,0,
-48496785,0,0,1,0,yes,0,
-48422914,0,0,1,0,no,0,
-48193867,0,0,1,0,no,0,
-47070824,0,0,1,0,yes,0,
-46753692,0,0,2,0,no,0,
-46445356,0,0,1,0,no,0,
-46271009,0,0,1,0,no,0,
-46192441,0,0,1,0,yes,0,
-45920188,0,0,1,0,no,0,
-45913165,0,0,1,0,no,0,
-45785564,0,0,1,0,no,0,Reprinted from the Worker's Dreadnought (1916).
-45541142,0,0,1,0,no,0,
-45461817,0,0,1,0,no,0,
-45064424,0,0,1,0,no,0,
-45004773,0,0,1,0,,0,
-44734824,0,0,1,0,no,0,
-44600757,0,0,1,0,no,0,
-43924772,0,0,1,0,no,0,
-43850191,0,0,1,0,yes,0,
-43578591,0,0,1,0,no,0,
-42651682,0,0,1,0,yes,0,
-42408230,0,0,1,0,no,0,
-42314732,0,0,1,0,no,0,
-42270971,0,0,1,0,unknown,0,
-41957918,0,0,1,0,no,0,"""Includes poems by James Keery, Justin Quinn"""
-41782472,0,0,1,0,yes,0,
-41649087,0,0,1,0,no,0,
-41497218,0,0,1,0,no,0,
-41154263,0,0,1,0,no,0,
-41112795,0,0,1,0,no,0,
-40908199,0,0,1,0,no,0,
-40687777,0,0,1,0,yes,0,
-40597230,0,0,1,0,no,0,
-40540269,1,0,1,0,unknown,0,
-40402274,0,0,1,0,no,0,
-40086238,0,0,1,0,no,0,
-40007055,0,0,1,0,yes,0,Dutch translation of an unspecified Alcock novel
-38325955,0,0,1,0,no,0,
-38254836,0,0,1,0,no,0,
-38197614,0,0,1,0,no,0,
-38018748,0,0,1,0,no,0,
-37650421,0,0,1,0,no,0,
-37563567,0,0,1,0,yes,0,
-37491447,0,0,1,0,no,0,
-37250504,0,0,1,0,yes,0,
-37206677,0,0,1,0,yes,0,Illustrated by Jack McManus
-36659960,0,0,1,0,no,0,
-36550128,0,0,1,0,no,0,
-36365225,0,0,1,0,no,0,
-36179138,0,0,1,0,no,0,
-36139875,0,0,1,0,,0,Poolbeg Authors
-35019913,0,0,1,0,no,0,
-34722615,0,0,1,0,yes,0,
-34430724,0,0,1,0,no,0,Includes short story 'Baby'
-34217251,0,0,1,0,yes,0,
-34041061,0,0,1,0,no,0,
-34009785,0,0,1,0,yes,0,
-33485165,0,0,0,0,unknown,0,
-33090939,0,0,1,0,no,0,
-31777223,0,0,1,0,no,0,
-31185404,0,0,1,0,no,0,
-31091422,0,0,1,0,no,0,
-30297872,0,0,1,0,yes,0,
-30082952,0,0,1,0,no,0,
-29824268,0,0,1,0,no,0,
-28860394,0,0,1,0,no,0,
-28465832,0,1,2,0,no,0,
-28354979,0,0,1,0,no,0,
-28241675,0,0,1,0,unknown,0,
-28231094,0,0,1,0,no,0,
-28165975,0,0,1,0,,0,
-27759184,0,0,1,0,no,0,
-27017479,0,0,1,0,yes,0,
-26867339,0,0,1,0,no,0,
-26792394,0,0,1,0,no,0,
-26560025,0,0,1,0,no,0,
-26374452,0,0,1,0,yes,0,
-26226228,0,0,1,0,yes,0,
-25405706,0,0,1,0,no,0,
-25216008,0,0,1,0,no,0,
-24719970,0,0,1,0,no,0,
-24542397,0,0,1,0,no,0,Translated from the French - original author Ernest Daudet
-24489829,0,0,1,0,no,0,
-24368531,0,0,1,0,no,0,
-24259761,0,0,1,0,yes,0,Illustrations by Terry Myler
-24135089,0,0,1,0,no,0,
-24133488,0,0,1,0,no,0,
-23940913,0,0,2,0,no,0,
-23701110,0,0,1,0,yes,0,
-23658166,0,0,1,0,yes,0,
-23635701,0,0,1,0,no,0,
-23583557,0,0,3,0,no,0,
-23531180,0,0,1,0,yes,0,
-23313513,0,0,1,0,no,0,
-23114174,0,0,1,0,yes,0,
-22528563,0,0,1,0,no,0,0
-22457844,0,0,1,0,yes,0,
-22215777,0,0,1,0,no,0,
-22053215,0,0,1,0,,0,
-21903159,0,0,1,0,no,0,
-21489239,0,0,1,0,unknown,0,
-21406757,0,0,1,0,no,0,
-21393363,0,0,1,0,yes,0,
-21182612,0,0,1,0,no,0,
-21008262,0,0,1,0,yes,0,
-20204054,0,0,1,0,no,0,
-20087955,0,0,1,0,yes,0,
-20078551,0,0,1,0,yes,0,
-19714220,0,0,1,0,no,0,0
-19464104,0,0,1,0,no,0,
-19406998,0,0,1,0,yes,0,
-19179721,0,0,1,0,no,0,
-18400866,0,0,1,0,no,0,
-17825269,0,0,1,0,no,0,
-17635241,0,0,1,0,no,0,
-17536475,0,0,1,0,no,0,"The first edition was published by Heinemann in London, in 1897 but cannot be located."
-17335762,0,0,1,0,yes,0,
-17064006,0,0,1,0,no,0,
-17057228,0,0,1,0,no,0,
-16889886,0,0,1,0,yes,0,
-16698496,0,0,1,0,no,0,
-16613337,0,0,1,0,no,0,
-16568068,0,0,1,0,no,0,
-16460164,0,0,1,0,no,0,
-16239513,0,0,1,0,no,0,
-15989813,0,0,1,0,no,0,
-15660216,0,0,1,0,no,0,
-15427634,0,0,1,0,no,0,
-15290611,0,0,,,-1,0,
-14538312,0,0,1,0,no,0,Translated from the Norwegian - original author Knut Hamsun
-13703744,0,0,1,0,unknown,0,
-13568541,0,0,1,0,no,0,Published under the pseudonym Hal Godfrey
-13281952,0,0,1,0,no,0,
-13113399,0,0,1,0,no,0,
-13031966,0,0,1,0,no,0,
-12015141,0,0,1,0,no,0,
-11975608,0,0,1,0,no,0,
-11606529,0,0,1,0,no,0,
-10511203,0,0,1,0,,0,
-10264050,0,0,1,0,no,0,
